load_1,load_2,load_3,load_4
0.796636127,0.799018845,0.800511568,0.817756497
0.820843312,0.81713943,0.832555845,0.819811476
0.826634328,0.825328264,0.852822469,0.811924567
0.835133419,0.82866762,0.866920466,0.781724471
0.841450514,0.825497952,0.871053982,0.751165621
0.835731172,0.792778896,0.855031654,0.714404096
0.816133545,0.781434255,0.830966206,0.706556819
0.791354068,0.76821163,0.807251313,0.701419056
0.779124433,0.721638005,0.785931296,0.66378332
0.745564838,0.662195739,0.73093981,0.603256586
0.689743227,0.599989684,0.66505227,0.546178699
0.63001365,0.554058017,0.600347534,0.496861119
0.574871949,0.508990684,0.544558741,0.45798612
0.540141631,0.491183844,0.509282226,0.43765851
0.526489994,0.486751034,0.490554183,0.433280175
0.52215633,0.50125938,0.485879323,0.441612512
0.524950013,0.52555956,0.49743347,0.468745391
0.545897031,0.564119204,0.523990873,0.507505819
0.58869254,0.621276306,0.554534237,0.546539555
0.649181892,0.688668186,0.608560625,0.60214252
0.701849663,0.7554966,0.667602302,0.659992596
0.752981975,0.813440757,0.730163739,0.712034696
0.809503583,0.86337842,0.790467739,0.758941615
0.859713644,0.90739013,0.848891334,0.808888446
0.890556144,0.935061987,0.887806447,0.845767942
0.920507612,0.939684483,0.91373668,0.865274255
0.929857694,0.933851828,0.926804621,0.865187422
0.938763218,0.93025569,0.943403603,0.865563243
0.959741098,0.933772672,0.959462866,0.851009919
0.96461822,0.914496793,0.958717154,0.830572888
0.935708081,0.854927826,0.92540923,0.798581997
0.874056569,0.799995908,0.862672941,0.748220758
0.836902283,0.741512241,0.825792781,0.691484362
0.79501244,0.672386444,0.761966831,0.623763322
0.727022589,0.608923434,0.688664249,0.560441034
0.659965975,0.567448458,0.625249454,0.509740647
0.611353888,0.535371444,0.579993288,0.478054847
0.57607324,0.517766619,0.548531254,0.457250783
0.554931133,0.508984193,0.528680465,0.449048561
0.547955037,0.518784209,0.520276069,0.458334827
0.549888805,0.54243817,0.529480767,0.487331174
0.573453032,0.580308289,0.554319915,0.525213258
0.610448631,0.635030233,0.58079279,0.569306262
0.66855949,0.70698344,0.632986598,0.632648393
0.729402317,0.772151636,0.69259049,0.701789209
0.783689875,0.830451438,0.754124876,0.771239338
0.835237968,0.879880996,0.812272668,0.827408706
0.877306656,0.922108333,0.862787906,0.871774064
0.912495243,0.943657904,0.904757337,0.897418601
0.936348976,0.941071113,0.92896237,0.902584568
0.945806598,0.930581507,0.942353438,0.903536935
0.957262505,0.917137768,0.960606751,0.909893337
0.965295907,0.895523672,0.971187768,0.910369265
0.965599837,0.864856933,0.969477948,0.895091143
0.93275513,0.812710937,0.935116633,0.861247338
0.877612774,0.760169779,0.876502066,0.802849688
0.844396701,0.705479086,0.838708643,0.741641544
0.803258856,0.640496337,0.776521447,0.667034306
0.739338712,0.578444773,0.703066682,0.597226755
0.677302027,0.537476674,0.639912186,0.545068522
0.628265786,0.509586194,0.594681659,0.508133607
0.592046099,0.492031857,0.56191645,0.483208009
0.571879649,0.485681635,0.539297277,0.471006735
0.561186855,0.49884013,0.531345434,0.479167157
0.563233668,0.528402895,0.540596402,0.503767188
0.581471859,0.560837073,0.565992534,0.540638787
0.612535609,0.596106728,0.592221457,0.591599224
0.667053001,0.636854508,0.641935044,0.666371746
0.728725234,0.674985452,0.701216325,0.737700658
0.784399026,0.716822101,0.765530217,0.801807511
0.838651233,0.764021255,0.824070529,0.856738086
0.882827896,0.815069899,0.874104321,0.909650952
0.919891276,0.855485921,0.916833541,0.9426817
0.944210968,0.879279668,0.941092051,0.959807643
0.956517961,0.898177107,0.958305502,0.972198868
0.967299845,0.911743405,0.974601102,0.981466303
0.986410928,0.918390437,0.988266073,0.980610828
0.994159834,0.90457076,0.985578421,0.956861629
0.953463061,0.852731862,0.950950652,0.913859216
0.894561515,0.800040511,0.895753798,0.855559555
0.867003837,0.747569943,0.859642958,0.784998911
0.823253371,0.676470865,0.795718695,0.704633636
0.755641981,0.616070469,0.719953337,0.628982489
0.691362364,0.570972253,0.654883372,0.571775382
0.641707548,0.536480038,0.606816942,0.529926698
0.607567563,0.519879082,0.572773011,0.502906434
0.587030428,0.515377924,0.547630035,0.488287104
0.57782243,0.527417402,0.539703082,0.494487077
0.579446058,0.550617176,0.54805893,0.518640206
0.597678369,0.589493772,0.573738374,0.552402999
0.629287096,0.646619702,0.601204743,0.602025793
0.685661394,0.717131015,0.650506558,0.675277342
0.748151748,0.78935596,0.713971633,0.748222895
0.80510692,0.845126824,0.77878896,0.80990802
0.853294015,0.894461334,0.837297939,0.864087816
0.892688225,0.936684085,0.885770621,0.915228238
0.927393551,0.963133114,0.924385312,0.955444991
0.949379973,0.972257905,0.948979651,0.977224367
0.960746054,0.981152344,0.962224305,0.989587556
0.97063582,0.992891568,0.978218764,0.999876858
0.982660675,1,0.983795615,1
0.987237375,0.987837384,0.978586397,0.975889141
0.953249917,0.938805668,0.94202142,0.932365592
0.899185804,0.880376955,0.887154626,0.870467902
0.870396309,0.823774313,0.852184804,0.80170016
0.825291399,0.751798724,0.790640553,0.718330688
0.752391954,0.685189882,0.719989616,0.642257663
0.680565089,0.636738166,0.653543693,0.58389299
0.635137253,0.597192492,0.605960625,0.542764256
0.601702057,0.574194151,0.572316488,0.513083263
0.579370793,0.558086611,0.549106085,0.495928873
0.566673629,0.563054608,0.540187439,0.496579393
0.565336707,0.579430594,0.545636358,0.515513014
0.581266263,0.60751886,0.56997726,0.547423623
0.612195668,0.661449301,0.595350982,0.595469913
0.669672884,0.733171106,0.640800375,0.669455368
0.719854874,0.800140142,0.69478611,0.741795008
0.766466308,0.855339251,0.750837858,0.801659205
0.810955219,0.903153925,0.803901599,0.853107974
0.849273964,0.938948592,0.849239444,0.902505871
0.872690981,0.961228668,0.883750377,0.939518197
0.885341792,0.961731673,0.894111561,0.916461927
0.88615286,0.951755253,0.900160778,0.977540274
0.888926662,0.94249707,0.903822144,0.985279785
0.905416497,0.923792652,0.896938593,0.984919366
0.907479256,0.894997542,0.879097062,0.957582885
0.876129713,0.838192629,0.837532888,0.909568281
0.812277831,0.77620208,0.782318156,0.844080763
0.78447129,0.722284825,0.754553299,0.780076819
0.74366297,0.663883747,0.706410708,0.707381403
0.685912321,0.603436237,0.650987768,0.641419279
0.634701228,0.561874527,0.598902136,0.587468061
0.59248867,0.538964245,0.560510431,0.547561413
0.563044468,0.508984939,0.529449869,0.514234728
0.538687445,0.49478823,0.505841982,0.491119915
0.526414392,0.491082144,0.492606494,0.482340776
0.517371155,0.489788264,0.489375147,0.482579005
0.520249541,0.500313819,0.493538,0.4938513
0.524732983,0.541232855,0.501816193,0.538753002
0.566057341,0.601964,0.540502764,0.617448384
0.630311082,0.668397494,0.602056454,0.698547693
0.699670435,0.733514471,0.672333703,0.771048072
0.767650981,0.787240149,0.736537276,0.821638879
0.819988116,0.832675426,0.79513442,0.857488984
0.862100111,0.870455025,0.841647181,0.893378072
0.882692963,0.891781161,0.874382394,0.919811951
0.894964695,0.902079789,0.896973383,0.929718235
0.897906041,0.899983434,0.907442293,0.928435468
0.899708632,0.884790096,0.908737281,0.914060345
0.885368059,0.842058775,0.889376427,0.875527001
0.861376118,0.819826097,0.864438702,0.853414312
0.826963367,0.797016658,0.838264814,0.828474858
0.804502105,0.734462644,0.813384787,0.778828642
0.757552858,0.665751332,0.758606519,0.710270376
0.692709954,0.601690365,0.696208627,0.641900975
0.623757638,0.552170526,0.63348192,0.586141983
0.582078405,0.51239755,0.537272825,0.525106485
0.548717668,0.485733159,0.502525042,0.493684099
0.531012016,0.471856096,0.479633796,0.476796316
0.514959042,0.468518089,0.467348948,0.470483202
0.506820278,0.46350434,0.460870111,0.469955358
0.512365397,0.475824196,0.462537006,0.480160089
0.517102823,0.52152803,0.468368763,0.518749626
0.551360561,0.585072726,0.508856411,0.585364468
0.605420847,0.641367776,0.564159362,0.658483654
0.655460925,0.693441135,0.62197515,0.727234621
0.697493441,0.735207819,0.672521445,0.782604542
0.748568827,0.772099365,0.720945788,0.828337943
0.793708961,0.800578757,0.765676372,0.847169787
0.812834539,0.807524947,0.796080501,0.847129668
0.824836614,0.807407371,0.808481704,0.836409767
0.820970552,0.807796451,0.814729787,0.840693785
0.812359789,0.799166903,0.81921501,0.826744603
0.79292472,0.764529328,0.803415247,0.790236368
0.771852808,0.75968574,0.78317412,0.780391683
0.76341402,0.744190102,0.773476704,0.770144327
0.75408466,0.696641536,0.756732668,0.726660607
0.710827615,0.638976655,0.698615299,0.662557761
0.658198568,0.581356963,0.637174385,0.601238664
0.605580568,0.539263068,0.580154682,0.551341489
0.55607716,0.499797688,0.531671243,0.50706273
0.526959795,0.485384067,0.50281267,0.480144433
0.516955915,0.480550486,0.488190911,0.470523907
0.510952215,0.495358447,0.486533522,0.478317535
0.517521526,0.524929826,0.504861687,0.503984113
0.551707776,0.562164994,0.542438248,0.538294227
0.587620574,0.606747669,0.572576441,0.575969642
0.632595634,0.658776944,0.60450726,0.634077669
0.677969515,0.713968247,0.641474034,0.693492194
0.718685419,0.760762215,0.677219353,0.74679082
0.760218858,0.800487804,0.719264089,0.796617255
0.794360338,0.837878989,0.760382161,0.845745236
0.821299443,0.862031923,0.794082033,0.879428423
0.840706527,0.871994491,0.808497552,0.8893701
0.851678373,0.872991997,0.816323994,0.877775824
0.866953583,0.875240127,0.833433613,0.854861336
0.885795744,0.8652455,0.850984342,0.834493282
0.895635709,0.839363074,0.854235587,0.818323424
0.866676941,0.795108196,0.824790619,0.794438213
0.811109233,0.740071087,0.778734305,0.742892018
0.786613606,0.684946982,0.743520625,0.681713032
0.744471901,0.625638188,0.686588559,0.615893614
0.680513537,0.569133842,0.622477133,0.556159415
0.621921467,0.532263139,0.569093324,0.510471934
0.576007998,0.506567744,0.531552806,0.480562731
0.551133021,0.492195471,0.507969134,0.462255907
0.531896613,0.488982907,0.492902398,0.453381181
0.522186606,0.50391443,0.489939168,0.464735051
0.528305551,0.533128693,0.504863157,0.493263322
0.560486012,0.565856371,0.545196267,0.529805158
0.591072558,0.598449705,0.574344802,0.574598739
0.63295165,0.632992482,0.603256004,0.639178684
0.678685708,0.659500111,0.636460186,0.707366915
0.724130697,0.681422806,0.672643184,0.770277646
0.774052315,0.709970658,0.712454243,0.820459178
0.814296262,0.744577661,0.755389944,0.861033046
0.844791746,0.772617457,0.790878261,0.894432872
0.866931892,0.786686523,0.804950558,0.909730565
0.88383735,0.792334637,0.810685086,0.914238747
0.897940247,0.793616967,0.820163823,0.911298835
0.916481002,0.791825254,0.835169051,0.89928867
0.926818095,0.780772158,0.840321818,0.878007612
0.888635254,0.749875749,0.813034458,0.85187028
0.831455122,0.702716204,0.769913348,0.801473811
0.798956832,0.6538202,0.737977212,0.735636586
0.746702888,0.596700849,0.681860376,0.664436936
0.682730608,0.543610473,0.618070804,0.596687187
0.621922164,0.512086621,0.561623516,0.546745153
0.575825314,0.486229317,0.523700572,0.51061387
0.548885655,0.472994902,0.499868037,0.48886383
0.531516643,0.46970707,0.483348058,0.480052714
0.523008129,0.485835739,0.479907097,0.488854827
0.530657663,0.518345323,0.495006023,0.515180197
0.555584035,0.550111341,0.533403124,0.551231283
0.588050946,0.58437954,0.560066083,0.59446812
0.62936327,0.624140316,0.591070857,0.659675788
0.67807384,0.665132033,0.632602187,0.732491387
0.729897125,0.703762501,0.676607674,0.797566344
0.785946389,0.743646952,0.729754876,0.85513159
0.838666417,0.784991258,0.782744462,0.907968466
0.875825641,0.816348684,0.830749018,0.940184454
0.897209493,0.824122223,0.860146854,0.952629854
0.908986901,0.825936627,0.883683646,0.961516348
0.92177861,0.828997421,0.906800357,0.971617187
0.937920125,0.827289854,0.922813397,0.969730441
0.945777927,0.807294217,0.91738416,0.936138605
0.908495481,0.761218292,0.872234219,0.894901612
0.844941661,0.709805376,0.816203189,0.832644499
0.812730007,0.657027997,0.772025158,0.759644876
0.758037254,0.593648841,0.707204339,0.682453605
0.694582391,0.536844354,0.639971184,0.623164716
0.635442476,0.497456638,0.579155237,0.565567347
0.594328636,0.47102891,0.541288261,0.523450868
0.568234843,0.45546379,0.513970179,0.50005939
0.550723373,0.450799468,0.496482162,0.486498467
0.540367401,0.464603339,0.492231444,0.490565392
0.548318542,0.493920872,0.506350726,0.515795529
0.58134793,0.52580435,0.546640785,0.548572331
0.615806084,0.568337974,0.57326509,0.597576449
0.650668038,0.614788184,0.60339805,0.666305392
0.685230685,0.666956707,0.647884818,0.739928648
0.716755423,0.715531307,0.696649903,0.805251483
0.746807882,0.761001922,0.745717496,0.855168639
0.770146974,0.803925539,0.777489643,0.900413796
0.786206827,0.834988328,0.794835931,0.935740736
0.796238445,0.854869057,0.804236781,0.959148029
0.79954714,0.856533513,0.794517153,0.972975616
0.801527168,0.853984815,0.780243571,0.974129584
0.821878924,0.85110454,0.779245061,0.967442105
0.836739202,0.834596397,0.781938646,0.938609061
0.805954749,0.793483301,0.755165711,0.898307615
0.761872021,0.738056202,0.718408668,0.837790973
0.740344421,0.679578006,0.689325499,0.765504302
0.700320471,0.614527477,0.638421804,0.690293691
0.639795513,0.558285332,0.579801723,0.619611929
0.584776351,0.520419676,0.53265269,0.564804177
0.547973188,0.493383099,0.499805963,0.525941617
0.530762503,0.479399975,0.479702051,0.500255377
0.518005261,0.472939587,0.468724709,0.484985486
0.51415122,0.48780694,0.46881925,0.48858
0.517970388,0.515617891,0.486313162,0.511589441
0.55046566,0.545593655,0.527548558,0.546557841
0.588524931,0.580343841,0.553605901,0.589679864
0.626432386,0.61749245,0.583743496,0.658117386
0.65826304,0.651575919,0.613388969,0.723282616
0.691714974,0.677336498,0.638671141,0.770816383
0.717577091,0.701016371,0.663172032,0.810671522
0.744773577,0.731122458,0.694451509,0.852071764
0.763485596,0.753846955,0.72700967,0.874656483
0.776511121,0.764894773,0.7541088,0.864457971
0.790283158,0.774390438,0.779199905,0.847960903
0.810724575,0.788863995,0.803311118,0.840321682
0.823677834,0.78517044,0.818413665,0.828817939
0.820351347,0.769854104,0.816136311,0.809161784
0.774667954,0.735955356,0.778542409,0.78441375
0.723937057,0.693471136,0.729338161,0.739485107
0.695184357,0.651434476,0.692976579,0.685864164
0.657959892,0.598418297,0.643942607,0.624957253
0.601322988,0.547208373,0.586944107,0.566828026
0.557522456,0.509722414,0.538661929,0.519006788
0.521443939,0.490263799,0.508569823,0.48941837
0.49978241,0.466874073,0.48290554,0.464446329
0.481806767,0.459461074,0.461733124,0.44968543
0.470402083,0.459882181,0.452983735,0.444913746
0.464363623,0.463290903,0.451348675,0.449039398
0.473643705,0.47524702,0.459439364,0.461975154
0.474215943,0.50672529,0.468824413,0.499328132
0.500286597,0.555195882,0.49629312,0.566884852
0.544751632,0.602540937,0.539831172,0.641203889
0.595614148,0.639849314,0.587538036,0.712114635
0.638033125,0.667394962,0.627100908,0.770808363
0.679711677,0.695248954,0.665433701,0.818540143
0.718621406,0.713953666,0.704073756,0.845414264
0.736615918,0.718814761,0.736016949,0.850104541
0.750636309,0.711748363,0.752266419,0.844601359
0.767732399,0.704219538,0.762578477,0.828734941
0.775983807,0.689555518,0.765648256,0.807291129
0.773297545,0.662011304,0.747464077,0.776102971
0.746128464,0.664397459,0.723034389,0.760737066
0.713217723,0.65613606,0.70384563,0.743682089
0.692826835,0.615683834,0.67961397,0.69724685
0.647725873,0.567512267,0.626213999,0.639053745
0.590309713,0.517757046,0.569917452,0.58313895
0.536312655,0.477762733,0.515040312,0.530067966
0.515971732,0.413599761,0.477595224,0.495605345
0.481968369,0.391954942,0.445468059,0.467127296
0.464046214,0.386231609,0.425528725,0.454147903
0.45583817,0.384954564,0.415111861,0.452218501
0.448769891,0.388133314,0.410954821,0.459008164
0.450665853,0.397111136,0.415573364,0.472889248
0.464796088,0.43134296,0.420843618,0.499775991
0.495416568,0.47551522,0.456668716,0.553625276
0.550603102,0.520569122,0.511944826,0.609603872
0.605741128,0.567097749,0.567850631,0.657150288
0.664269719,0.617407604,0.626699922,0.68926154
0.717433144,0.667958288,0.681700042,0.71377442
0.766538864,0.712378414,0.738868682,0.72332941
0.797445309,0.73951425,0.772744905,0.725020484
0.823449257,0.761676812,0.797179923,0.721791929
0.829852541,0.773886263,0.813473807,0.716098588
0.840067904,0.767953984,0.824431646,0.711138223
0.826749337,0.732380915,0.808084424,0.702386781
0.798420879,0.731246426,0.785166503,0.705116544
0.784303873,0.708021911,0.773427649,0.701152962
0.760405552,0.643397501,0.738674353,0.659522085
0.704923567,0.578512707,0.669125865,0.604762471
0.642513232,0.522499614,0.596091671,0.551255058
0.582676022,0.477858043,0.53609369,0.508993468
0.525756051,0.439168079,0.483796547,0.474743108
0.492122321,0.427189072,0.455957265,0.45688061
0.476873245,0.425607365,0.442679072,0.457188477
0.470074344,0.445478789,0.440923113,0.471129079
0.479783723,0.4943679,0.459451641,0.503466043
0.522337849,0.529544343,0.507827799,0.542571686
0.572775943,0.558898758,0.540914058,0.578390512
0.603722781,0.605071712,0.565167719,0.616882628
0.646605389,0.653437155,0.60489984,0.656460303
0.688672723,0.69881356,0.647076997,0.68515062
0.744649047,0.739980486,0.689065068,0.697135768
0.794331658,0.780949609,0.732566768,0.70300384
0.833353764,0.8112126,0.774261191,0.707676444
0.857864255,0.825127703,0.803922033,0.708821533
0.879034594,0.837273144,0.825147914,0.716796512
0.89496127,0.852281009,0.850763602,0.729156018
0.915489573,0.856697202,0.869791393,0.741288875
0.915409512,0.846242825,0.864649223,0.749997396
0.874741965,0.810945151,0.833579681,0.746609379
0.825231364,0.746329733,0.79560197,0.712107918
0.780241312,0.677270736,0.746164881,0.659009915
0.720238039,0.607723755,0.67993747,0.599533231
0.646858773,0.547755497,0.611420208,0.545948663
0.595204034,0.510804423,0.560628879,0.506968858
0.554108608,0.484161533,0.52206151,0.483124828
0.526367706,0.469536641,0.497859923,0.465999052
0.512110367,0.465048713,0.486321908,0.460470976
0.506988009,0.48748614,0.486394656,0.474578838
0.512880039,0.537152663,0.504516402,0.515722004
0.551583189,0.573176737,0.551276129,0.55941139
0.601749894,0.596883087,0.58933106,0.592368586
0.628540809,0.628786731,0.605016802,0.64437928
0.659121291,0.660566831,0.630368434,0.708033271
0.690451227,0.691347435,0.652445021,0.759227849
0.727373332,0.718141369,0.676173872,0.804161701
0.768119725,0.752758287,0.698034739,0.845320263
0.797991077,0.772286163,0.72081409,0.863912353
0.816386906,0.774877773,0.734065898,0.85945811
0.831314925,0.780892944,0.743150673,0.855106608
0.839451077,0.786646979,0.760593658,0.854343155
0.851498689,0.787200044,0.777060234,0.851256884
0.855712184,0.784327363,0.779642898,0.838092295
0.818226572,0.759953893,0.756924129,0.817211795
0.779233326,0.703974642,0.730346355,0.766280713
0.747602598,0.645089588,0.693586318,0.696578468
0.698276997,0.586314735,0.636798425,0.623992085
0.636165677,0.534561965,0.577433568,0.559929085
0.58166412,0.504016834,0.528966901,0.512377514
0.543407209,0.479671327,0.497616448,0.48466698
0.515625362,0.467885835,0.477076675,0.465634429
0.502071331,0.46658662,0.463943349,0.457012573
0.498726873,0.486628519,0.464123644,0.468987707
0.505742795,0.533153018,0.48229862,0.51003401
0.540164223,0.570638061,0.529663043,0.554626894
