load_1,load_2,load_3,load_4
0.680368784,0.708701943,0.653976199,0.674584465
0.740612033,0.765461845,0.711501055,0.725748522
0.794562077,0.823861117,0.773659374,0.777991538
0.849283165,0.861092701,0.830756472,0.824484019
0.868551549,0.876165844,0.86240903,0.85323985
0.882857506,0.899473445,0.887070976,0.878641814
0.913461705,0.943552983,0.927226494,0.915148349
0.961577719,0.986833681,0.975854646,0.948913194
0.989932121,0.99284299,1,0.949196639
0.934942073,0.891898632,0.944187657,0.880373213
0.832695348,0.782574591,0.83402479,0.771176465
0.761215017,0.718315817,0.764768951,0.687702368
0.715341632,0.64115069,0.700768884,0.609195362
0.650844163,0.565465088,0.629132795,0.539462732
0.586647685,0.5130455,0.568467992,0.485195401
0.549498629,0.495325124,0.536247004,0.459190534
0.517605641,0.450368583,0.499964857,0.428665286
0.485395594,0.432295075,0.469456728,0.407404316
0.468514113,0.423755042,0.450291168,0.400569907
0.454197683,0.412385341,0.437260431,0.397767307
0.457626013,0.427126553,0.432782948,0.409052309
0.472422323,0.472444692,0.445370294,0.449881764
0.514800165,0.529231435,0.48722277,0.508749445
0.575195743,0.603483274,0.551142125,0.575669294
0.652900799,0.686480652,0.634000609,0.651433792
0.73504287,0.758380541,0.719941419,0.721429251
0.802555676,0.826794145,0.797424002,0.786544744
0.867706249,0.883636689,0.865518214,0.844203988
0.894117647,0.898971962,0.903860831,0.875270922
0.904731867,0.910391054,0.919323504,0.892773641
0.91275375,0.914713314,0.924883746,0.900318929
0.923170351,0.91417352,0.935280269,0.900152892
0.903869288,0.86324689,0.912795454,0.862907044
0.881875433,0.855866198,0.890384298,0.843292534
0.867930492,0.837278116,0.877883312,0.819898449
0.845543862,0.777915849,0.85166597,0.762714795
0.798402819,0.702574124,0.786363547,0.67746953
0.726464032,0.62716811,0.709323378,0.5984002
0.651017564,0.565278898,0.637134635,0.533258819
0.506502682,0.433562027,0.474022481,0.492302901
0.460445971,0.402061196,0.431106953,0.453330175
0.439421153,0.393961204,0.408701673,0.434876321
0.43148643,0.391197962,0.399518663,0.429347001
0.420198973,0.385121446,0.393459653,0.425902574
0.421227816,0.399373413,0.391551403,0.431911007
0.424531324,0.440526343,0.398724727,0.4664611
0.462548632,0.489699003,0.438366907,0.530460657
0.518133189,0.550092728,0.500858566,0.595218814
0.578946504,0.608152495,0.568627228,0.65632787
0.636444831,0.661804681,0.635702772,0.706710172
0.693401635,0.71807316,0.703716519,0.749214665
0.755559645,0.766481711,0.763524894,0.782392767
0.786514063,0.785436798,0.801658558,0.792271341
0.792972301,0.793590764,0.821854488,0.787422286
0.801495391,0.79673045,0.835326023,0.761619764
0.812786363,0.8020229,0.844449905,0.739084311
0.804539265,0.756261758,0.823245283,0.700886819
0.788842203,0.762922929,0.806601555,0.701919797
0.774058504,0.751592202,0.793093486,0.703704397
0.755748464,0.692452002,0.765147305,0.659209757
0.710617902,0.625179536,0.699414504,0.589537302
0.644149642,0.552277876,0.623625641,0.52395662
0.576342169,0.50007978,0.55215815,0.468273163
0.502997394,0.428649074,0.478491491,0.413896348
0.457234672,0.412563533,0.434243505,0.385874036
0.444160716,0.407060848,0.41708172,0.381091047
0.440760103,0.4212419,0.413807007,0.389224822
0.443082105,0.439983873,0.423496696,0.412615628
0.463896648,0.48049092,0.449798117,0.449948368
0.508954875,0.540019554,0.484407421,0.490386521
0.577276465,0.619593366,0.545824922,0.553065788
0.633586862,0.683698145,0.608118911,0.612491791
0.675201675,0.729505911,0.660955146,0.655832143
0.724109406,0.778534149,0.71377169,0.697723252
0.775535302,0.8288974,0.773872826,0.751231704
0.812486456,0.863402419,0.818283912,0.793681625
0.842376068,0.866005097,0.844123936,0.815096391
0.854791147,0.869465233,0.86045221,0.821926056
0.882259065,0.892429125,0.896050777,0.844448444
0.93370698,0.92892422,0.943837446,0.863854245
0.968856018,0.933382702,0.972318541,0.870956386
0.928827346,0.835194641,0.925050637,0.82484309
0.820086277,0.726557778,0.813120155,0.726136203
0.750994702,0.660271023,0.744991212,0.643051413
0.700372152,0.586752763,0.674030429,0.569891102
0.629220609,0.520630147,0.598276849,0.503417975
0.564344834,0.48159756,0.537417144,0.453638263
0.518650015,0.449962875,0.495183744,0.423025717
0.486005854,0.433921052,0.466206662,0.403263718
0.466720634,0.424798623,0.448173048,0.395021709
0.461248268,0.435154528,0.441839185,0.404021902
0.462975159,0.453392887,0.449619737,0.429006259
0.486125356,0.493420408,0.474540617,0.465460371
0.526499858,0.55120083,0.506070071,0.510525353
0.593241447,0.63527115,0.566439996,0.580266428
0.657221752,0.697966394,0.629468597,0.649413099
0.701494555,0.744029523,0.681330824,0.708185657
0.74579455,0.79233881,0.732123474,0.757590524
0.790038758,0.841354817,0.785338182,0.806182577
0.831193048,0.870211568,0.832799747,0.838749006
0.855542409,0.866245414,0.857074949,0.845597149
0.868060307,0.865459901,0.873720701,0.852889388
0.898009315,0.879200897,0.910930665,0.880562295
0.937295111,0.890934336,0.95344444,0.913332449
0.968011721,0.883120032,0.98093831,0.925220724
0.924364497,0.794254687,0.93283447,0.878351116
0.822538545,0.690571954,0.824684273,0.772085354
0.75704289,0.628269798,0.755578393,0.685024154
0.707094721,0.559137139,0.686099115,0.605969543
0.639448198,0.494876203,0.610112169,0.533892614
0.578746801,0.456372841,0.549384418,0.483125086
0.532621959,0.428852531,0.506921231,0.447882381
0.499124945,0.412907462,0.476719709,0.424539739
0.480591884,0.405963059,0.45639351,0.413016409
0.472074425,0.419121602,0.450509449,0.42128141
0.47391149,0.442349195,0.458325677,0.442468174
0.492641868,0.47769706,0.48383443,0.478164431
0.52807651,0.518877334,0.515436934,0.529836693
0.591693457,0.574528937,0.573980975,0.609799543
0.656443784,0.613433462,0.636855412,0.681199682
0.701747874,0.64610599,0.691023482,0.734264178
0.74821411,0.692801884,0.741646294,0.782164597
0.794168262,0.748806804,0.794187603,0.838470251
0.836906154,0.793782409,0.842215026,0.877291262
0.861588024,0.813409191,0.866575495,0.89468632
0.876636334,0.838546087,0.88644075,0.911326707
0.905992364,0.876616378,0.9216609,0.941785214
0.955890529,0.915806353,0.967127643,0.974186388
0.993917937,0.926063322,0.99340598,0.978139439
0.941912785,0.834770059,0.94517686,0.923376377
0.836176049,0.727479105,0.840280457,0.817245602
0.775561372,0.666209743,0.772226988,0.721139817
0.723252711,0.591056478,0.701184124,0.637043707
0.652465787,0.527376539,0.623477808,0.560006242
0.589890414,0.485397618,0.560934666,0.505031777
0.543229957,0.450933452,0.516352685,0.465942419
0.511533043,0.435767476,0.485096921,0.440923805
0.492651486,0.430136128,0.462724411,0.427353065
0.485412473,0.442272751,0.456861055,0.433853645
0.486896459,0.460122119,0.464001982,0.454759252
0.505721309,0.501003598,0.489778129,0.487923506
0.541802109,0.560925525,0.522605659,0.538501888
0.607239648,0.644133179,0.580859649,0.617517704
0.672826273,0.712863092,0.647703361,0.690474179
0.719319568,0.756414794,0.702249515,0.74134051
0.760492381,0.804652047,0.752872309,0.788624322
0.802302052,0.853763308,0.804191081,0.843219726
0.843145596,0.887128499,0.848676089,0.889039039
0.865739339,0.893629215,0.873216304,0.910629091
0.880054239,0.910309499,0.889436958,0.927673033
0.908778152,0.947736341,0.924813573,0.960176717
0.952339864,0.988188717,0.962787309,0.995117722
0.987532207,1,0.986977711,1
0.942600601,0.909948446,0.937339519,0.943659521
0.841390727,0.794595414,0.833353939,0.832281783
0.779378713,0.729330497,0.766421614,0.736817434
0.725780974,0.652848514,0.697555972,0.649758121
0.65036476,0.583538183,0.624088893,0.572094951
0.581344781,0.53811292,0.56026193,0.515917474
0.538286654,0.500209436,0.515965354,0.47696403
0.507329265,0.479402932,0.484965189,0.449595292
0.486923003,0.464394659,0.464188972,0.433780282
0.476748874,0.470860433,0.457492266,0.435699833
0.47580662,0.483215331,0.462163853,0.45215608
0.49270877,0.515490299,0.486854366,0.483938083
0.528160232,0.572961327,0.517989511,0.533160433
0.594690042,0.657373083,0.572797299,0.612708542
0.649422886,0.721696408,0.631255076,0.68484223
0.687374434,0.764753705,0.678410798,0.733729385
0.725843522,0.811583231,0.724738482,0.778519781
0.766967891,0.855386382,0.77340669,0.831616472
0.797572457,0.885080218,0.813934544,0.873988485
0.811917207,0.883866882,0.825673059,0.854080994
0.816789913,0.883307887,0.835753666,0.918385685
0.838225192,0.90105396,0.858742062,0.945465334
0.88492718,0.915505003,0.883352501,0.978646179
0.916722587,0.909683335,0.894332429,0.97915471
0.875069294,0.815715122,0.841164888,0.919178748
0.766324827,0.702766494,0.74098879,0.80691946
0.707317802,0.641379895,0.683317207,0.717107227
0.657915615,0.57817049,0.626709405,0.639771522
0.595794165,0.515243515,0.566789656,0.571057763
0.544448699,0.475973416,0.5155878,0.51903847
0.512832351,0.46827999,0.488047962,0.489168824
0.487533457,0.431602025,0.46032,0.458098789
0.46202924,0.420897958,0.436371191,0.434965376
0.451850183,0.41718719,0.425337594,0.427604306
0.441797955,0.413022888,0.420386122,0.425769175
0.444253089,0.425732219,0.424440876,0.435971427
0.451780402,0.466626428,0.435562694,0.477224481
0.489498595,0.520271026,0.470053585,0.544122122
0.550574337,0.589638001,0.529362924,0.618680663
0.622688095,0.661531113,0.602960112,0.693582124
0.697270229,0.724036095,0.673284476,0.751295612
0.759217558,0.782861799,0.741967601,0.800163563
0.815403833,0.835955445,0.801932227,0.850681078
0.843397904,0.857821817,0.840801142,0.88318417
0.856152575,0.86832036,0.863076489,0.893574058
0.85963862,0.866454561,0.873258812,0.893580906
0.86760476,0.860596261,0.880114291,0.88645829
0.851608593,0.806935906,0.85627633,0.846515768
0.831965902,0.800304458,0.836968701,0.836305983
0.808344572,0.781089802,0.82223152,0.821212697
0.780278112,0.706347107,0.790697178,0.765045081
0.722275207,0.629919305,0.724557028,0.687149779
0.64734174,0.554803389,0.651247816,0.609994608
0.571066527,0.498991295,0.580804435,0.547961921
0.519568748,0.449649613,0.484061199,0.482263304
0.476835376,0.415509332,0.440812051,0.44299378
0.456437154,0.404229681,0.416722324,0.424479131
0.442704103,0.401267505,0.406323366,0.418989297
0.433458294,0.393640241,0.398626568,0.416426989
0.438542481,0.407970603,0.400674435,0.426272884
0.444659096,0.446801873,0.406686327,0.460291702
0.477545697,0.507208299,0.443883259,0.520516466
0.532191731,0.566772481,0.499442853,0.590655686
0.587219972,0.627022912,0.561645891,0.661255552
0.637638946,0.677653363,0.618834322,0.721310631
0.697681142,0.728827406,0.677403062,0.778332538
0.755629426,0.772466968,0.735201312,0.811492784
0.780758949,0.78058691,0.771057863,0.817981155
0.792489513,0.780932799,0.78337292,0.808806538
0.790945024,0.784109026,0.791489823,0.816070898
0.788309481,0.78069305,0.800848306,0.807415545
0.766879727,0.733747537,0.780106948,0.76890025
0.750708944,0.746364726,0.767497518,0.770307851
0.750827857,0.729417372,0.76537048,0.766421913
0.733354723,0.669185123,0.739501485,0.714436428
0.678851374,0.604219748,0.670578676,0.64121958
0.618349419,0.540368432,0.602345,0.574634865
0.557330871,0.488602686,0.537606116,0.517840027
0.488451127,0.422676243,0.469582915,0.457478412
0.447720613,0.409415162,0.430829409,0.423308985
0.437494395,0.403306418,0.41684641,0.413862185
0.432486271,0.417775897,0.41585711,0.421440824
0.437778325,0.440489544,0.430952732,0.443223682
0.469335711,0.479693667,0.466063246,0.476170055
0.508081068,0.528270074,0.499875722,0.515355233
0.563318177,0.595012806,0.542602896,0.581174333
0.614730416,0.650341515,0.586913344,0.643332341
0.648771211,0.687518016,0.617295692,0.688281206
0.684281902,0.725901978,0.653669511,0.730798626
0.721024355,0.77070777,0.697653244,0.782986851
0.754225596,0.80050645,0.737055363,0.822076968
0.774443451,0.808366232,0.75281101,0.83288016
0.788313085,0.817043416,0.76458184,0.828059063
0.820903744,0.845587243,0.799757507,0.828761098
0.868680563,0.867394793,0.846879959,0.841264227
0.906848169,0.862898646,0.87655599,0.850200634
0.867223254,0.781556452,0.833753848,0.814330936
0.766778989,0.676014578,0.741258693,0.718445476
0.709622187,0.611810656,0.675345434,0.632114675
0.658385754,0.547478287,0.610559829,0.561095818
0.591603817,0.488692429,0.544131686,0.49911798
0.534278731,0.453409602,0.492217443,0.454385365
0.491124214,0.428224389,0.456971473,0.425671131
0.467618356,0.41502501,0.434958498,0.408362342
0.449737729,0.410207052,0.420594665,0.399400081
0.441693257,0.424805364,0.418545498,0.410186733
0.44662479,0.447432211,0.430820236,0.434369168
0.476549295,0.482774451,0.46829259,0.469196106
0.510872205,0.520957507,0.501322645,0.514545663
0.563640929,0.572022837,0.541496332,0.586169503
0.615350239,0.602048657,0.582428715,0.656428412
0.653361544,0.61804603,0.613331422,0.709483153
0.69611716,0.646842007,0.64768928,0.751827318
0.738178223,0.68849249,0.693209204,0.796320245
0.774630686,0.721117052,0.733946902,0.835288786
0.79729505,0.732763884,0.749227755,0.851068987
0.816486325,0.745505545,0.758777562,0.860326041
0.848350389,0.771438526,0.786359283,0.879047647
0.896943174,0.800005658,0.830480566,0.899930106
0.936306904,0.810398697,0.861689304,0.90487988
0.887468147,0.743505144,0.821659812,0.867526595
0.784936547,0.645707509,0.732817458,0.770890977
0.720010177,0.586512495,0.670231504,0.67880179
0.659908801,0.523986707,0.606327916,0.602622121
0.593232805,0.468264467,0.540205965,0.533381768
0.534082522,0.437718727,0.485776084,0.484985357
0.490808073,0.411852416,0.450116746,0.450484317
0.465461467,0.399558008,0.427924363,0.430259978
0.449191689,0.394728027,0.412441316,0.421486125
0.44215637,0.410233481,0.410033104,0.429792787
0.448453054,0.43550609,0.422468237,0.452151565
0.47222028,0.469823535,0.458302847,0.486651987
0.508086921,0.509300084,0.489209002,0.530806713
0.560005781,0.564642986,0.530856326,0.603612872
0.614211423,0.607523715,0.578812206,0.677994867
0.657811546,0.638027877,0.6163637,0.732512269
0.705721802,0.676600114,0.662291093,0.780873634
0.758763396,0.724395005,0.71675998,0.83623565
0.801170144,0.760191163,0.768944673,0.873597632
0.822857496,0.766234764,0.797845992,0.886650193
0.837233563,0.775219896,0.823618044,0.900295618
0.867978249,0.803184507,0.864984156,0.931414503
0.914388431,0.831896189,0.91165666,0.962003258
0.951265846,0.832953619,0.933834414,0.955172563
0.903291688,0.751097407,0.875406339,0.904457688
0.794979641,0.6501451,0.772925676,0.796664587
0.730839066,0.587893668,0.698636842,0.698251669
0.66880407,0.520364712,0.627168844,0.617174602
0.602720052,0.461733608,0.558117015,0.555598922
0.545109775,0.424718087,0.499882579,0.499978161
0.506055462,0.399025461,0.464640816,0.461027806
0.481392049,0.384926039,0.439428872,0.439492555
0.465015532,0.379000788,0.423155741,0.426689923
0.456494086,0.392607203,0.420078299,0.431180775
0.463058599,0.415337461,0.431751086,0.452673238
0.49377944,0.449555222,0.469219152,0.484378423
0.531686053,0.495411059,0.499979477,0.533962017
0.578907602,0.555974856,0.541344647,0.609587396
0.621045683,0.608608666,0.592272187,0.684544182
0.646888069,0.647705983,0.634300317,0.739176445
0.672346104,0.691223318,0.676925681,0.780770041
0.699767945,0.740616736,0.713077639,0.829555852
0.723357764,0.776446065,0.73792735,0.869921874
0.735413738,0.793073449,0.749169115,0.892839431
0.742564343,0.802430822,0.744869802,0.910560967
0.762744898,0.82651091,0.750687988,0.93359483
0.811956571,0.855740368,0.778892869,0.960414505
0.854725681,0.861718078,0.807021158,0.958973915
0.813936011,0.783253772,0.768642017,0.908529929
0.725562248,0.675989676,0.687988088,0.802155816
0.671450503,0.608075783,0.629027732,0.704147753
0.622045395,0.538737614,0.570069602,0.62444089
0.558321493,0.480275936,0.508599671,0.552762368
0.504111735,0.444362395,0.462205333,0.499871504
0.468669783,0.418215918,0.430825918,0.46356377
0.451392989,0.405217323,0.411690667,0.439895114
0.438772113,0.397675414,0.400757862,0.425644887
0.435578445,0.412100568,0.40123825,0.429701359
0.438563119,0.433506341,0.415670309,0.449327891
0.468717811,0.466302689,0.453797752,0.482992637
0.509265353,0.505393655,0.48375172,0.527499923
0.558587846,0.558160872,0.524634549,0.602978863
0.598125119,0.594593804,0.562196002,0.670092859
0.626422102,0.614149329,0.583701179,0.70904808
0.648661806,0.638930475,0.605020668,0.742503151
0.679928719,0.676604349,0.64051903,0.78822314
0.705774895,0.70480391,0.678609556,0.817183814
0.720410599,0.714072776,0.705912858,0.809852428
0.73673555,0.730222263,0.733460107,0.800903176
0.773749582,0.768647284,0.775038088,0.815468966
0.816083099,0.796065732,0.819747757,0.835303243
0.841412816,0.802716288,0.844932634,0.839705639
0.786787212,0.732956569,0.795362014,0.803364395
0.693240622,0.638858765,0.700730155,0.715016898
0.633369971,0.585163589,0.633861746,0.635710387
0.586796331,0.525913008,0.576074091,0.568918806
0.526605943,0.471629309,0.515649484,0.508326239
0.482133725,0.435952995,0.468008678,0.462163045
0.456150184,0.432744313,0.448288081,0.441510521
0.438447613,0.401154026,0.42578556,0.417833543
0.417855376,0.395307295,0.403093743,0.401368208
0.407940079,0.395262457,0.395570114,0.397101059
0.4002877,0.394627452,0.391774494,0.398562753
0.408325936,0.409439172,0.399489522,0.4105851
0.41081057,0.438441902,0.409325328,0.443731478
0.436920112,0.48633119,0.435771868,0.504746499
0.483363972,0.538903025,0.481855945,0.576182419
0.539697028,0.586708132,0.535835015,0.648872117
0.591190172,0.625035795,0.583780684,0.712278952
0.644095612,0.667218753,0.633265648,0.771073174
0.696996119,0.70031983,0.68490154,0.811750213
0.721680631,0.706288857,0.72237255,0.822942277
0.735591178,0.69983516,0.738652537,0.81922289
0.754362853,0.695452562,0.750594617,0.80735979
0.767900611,0.685978235,0.75797585,0.793286032
0.762797318,0.647417662,0.734961834,0.761158658
0.74127378,0.662234787,0.716456628,0.757338364
0.716458379,0.652211811,0.705092425,0.74627821
0.687710002,0.598903429,0.67213737,0.690788706
0.630515396,0.542366575,0.60808137,0.622922618
0.564804529,0.485585367,0.54462689,0.560731772
0.502214696,0.436551554,0.482200998,0.500951503
0.46734957,0.370144489,0.435903821,0.459977977
0.423787253,0.34102437,0.395350775,0.422375949
0.403224915,0.336476993,0.373826159,0.407260792
0.396054235,0.335069618,0.364862606,0.405267457
0.387514258,0.334353256,0.359026111,0.408790095
0.389256671,0.345582467,0.363392316,0.42152383
0.403146921,0.374824176,0.368854334,0.445478533
0.432396919,0.416979222,0.401490301,0.494807451
0.487278565,0.465299393,0.456639178,0.551238206
0.546935398,0.519241841,0.516957105,0.603869508
0.612586026,0.57765974,0.582212335,0.644494359
0.674808573,0.639914525,0.646928357,0.682217467
0.736250868,0.697463955,0.716254855,0.70675598
0.772256093,0.723981005,0.754786766,0.715315162
0.797044141,0.74434952,0.778114655,0.714003313
0.804664307,0.758997973,0.795360212,0.712169168
0.819476813,0.75837446,0.810183771,0.711646233
0.80281628,0.712461464,0.788941757,0.699865391
0.779810708,0.729300133,0.774127009,0.710501053
0.774177378,0.704471969,0.770040315,0.711022715
0.742231694,0.627431156,0.726396823,0.658646746
0.676432605,0.555705844,0.647159308,0.593722024
0.60702275,0.493745264,0.568363415,0.534123732
0.53954348,0.440002348,0.50131766,0.484107686
0.464074244,0.374450609,0.430233662,0.432431591
0.419794528,0.363160851,0.39290908,0.405514827
0.405199687,0.35982521,0.38010742,0.404397604
0.399512735,0.378277406,0.378994856,0.41691204
0.407453381,0.417110083,0.394296728,0.444102848
0.445918011,0.453894553,0.438316202,0.48119842
0.496708591,0.48745753,0.473754938,0.519239115
0.539010856,0.546883647,0.508850375,0.567845811
0.587640015,0.595648003,0.555118829,0.613971578
0.623344685,0.632663124,0.591909878,0.637492179
0.672146423,0.673211167,0.628956892,0.647100612
0.723038408,0.721248571,0.675446782,0.660268318
0.767054853,0.756755125,0.722138309,0.673626641
0.791728329,0.768594453,0.751667245,0.677279365
0.814883999,0.78748159,0.775476578,0.690157502
0.848727036,0.827864584,0.819194863,0.72130304
0.899815173,0.864727887,0.869023761,0.760210021
0.929270283,0.877709368,0.891905775,0.791281332
0.878174485,0.803910942,0.847764253,0.774772663
0.782045535,0.685606129,0.760694946,0.695154736
0.705213855,0.607624789,0.679945465,0.614824813
0.638368847,0.5342402,0.606641282,0.548762732
0.563748455,0.472518515,0.536148833,0.492342109
0.512640339,0.437400272,0.486434987,0.453004184
0.473601247,0.411440184,0.450200876,0.428445882
0.447817146,0.39794156,0.427660429,0.411918698
0.43403837,0.392064048,0.4161624,0.405746674
0.429770276,0.412740124,0.416559141,0.418756918
0.43443279,0.452107155,0.431408261,0.453803505
0.469793545,0.489980285,0.474155632,0.494422682
0.52063011,0.51949651,0.514332277,0.529479739
0.560210846,0.567566801,0.543068302,0.590569964
0.598634723,0.602104555,0.577115181,0.657066221
0.625162724,0.626486278,0.59606805,0.699577322
0.657401146,0.654681799,0.616946954,0.737393207
0.700930707,0.697059257,0.644153694,0.782433214
0.736969147,0.722858625,0.673519911,0.807638049
0.756373202,0.724715639,0.688205198,0.805550945
0.774002312,0.737809529,0.700758088,0.806923469
0.800280466,0.768346025,0.735505461,0.826560442
0.842044464,0.79965698,0.780684233,0.853473599
0.874248722,0.818238191,0.809162606,0.864302014
0.826054622,0.756449345,0.773958546,0.832103926
0.741477689,0.648286876,0.701360487,0.73711618
0.677649595,0.579871796,0.634387605,0.643311929
0.62021388,0.515956307,0.56979411,0.566595436
0.555261741,0.461253014,0.507585046,0.501319188
0.501542568,0.431558935,0.459877404,0.455166064
0.464891778,0.406907151,0.429027995,0.428965836
0.438866357,0.395759635,0.409451918,0.410994409
0.425718143,0.392509918,0.396648815,0.402403933
0.422995787,0.411211802,0.397212432,0.413678872
0.428634703,0.447975818,0.412159042,0.44869744
0.460291665,0.487037892,0.455340499,0.490117596
