Hydro_Res_1,Hydro_RoR_1,PV_1_0,Wind_1_0,Wind_1_1,Wind_1_2,Hydro_Res_2,Hydro_RoR_2,PV_2_0,Wind_2_0,Wind_2_1,Wind_2_2,Hydro_Res_3,Hydro_RoR_3,PV_3_0,Wind_3_0,Wind_3_1,Wind_3_2,PV_4_0,Wind_4_0,Wind_4_1,Wind_4_2
0.221207952,0.158497394,0.113529871,0.375441448,0.204034777,0.035357094,0.144375269,0.085539871,0.241509218,0.012077325,0.012893158,0.018834096,0.127927514,0.081154723,0.085711268,0.099177213,0.13641715,0.108215765,0.177918257,0.056209469,0.015135997,0
0.221207952,0.158497394,0.460606098,0.202243707,0.099465127,0.015075068,0.144375269,0.085539871,0.539782529,0.01,0,0.01,0.127927514,0.081154723,0.35832205,0.051708443,0.075145553,0.068809051,0.529157671,0.020295801,0,0
0.221207952,0.158497394,0.670518127,0.051911448,0.030525689,0.01,0.144375269,0.085539871,0.682709012,0.01,0,0,0.127927514,0.081154723,0.574414899,0.01,0.010466008,0.01,0.66537108,0,0,0
0.221207952,0.158497394,0.777838421,0.035790395,0.029022189,0.013524959,0.144375269,0.085539871,0.742351101,0.01,0,0,0.127927514,0.081154723,0.696076177,0.01,0.010602276,0.011099735,0.771290665,0,0,0
0.221207952,0.158497394,0.819760194,0.027645069,0.026988792,0.023158464,0.144375269,0.085539871,0.761169912,0.011433065,0,0,0.127927514,0.081154723,0.723318639,0.01,0.010021116,0.011749067,0.823185853,0,0,0
0.221207952,0.158497394,0.793112473,0.024249286,0.030768535,0.039779178,0.144375269,0.085539871,0.760272962,0.018952238,0.01,0.011672989,0.127927514,0.081154723,0.704416406,0.01,0.012278063,0.017311854,0.854697138,0.01,0,0
0.221207952,0.158497394,0.750308252,0.029212265,0.040866065,0.06254162,0.144375269,0.085539871,0.736786378,0.025048205,0.016097221,0.041613397,0.127927514,0.081154723,0.705584187,0.018150035,0.017693596,0.028200788,0.859909613,0.01827632,0.01,0
0.221207952,0.158497394,0.735163663,0.052647166,0.066302694,0.078310954,0.144375269,0.085539871,0.715242748,0.039136225,0.043220172,0.063623859,0.127927514,0.081154723,0.685160916,0.065709029,0.058524563,0.072552158,0.821461052,0.044199015,0.01694302,0.016871623
0.221207952,0.158497394,0.684643159,0.092901399,0.106202223,0.094919425,0.144375269,0.085539871,0.706195607,0.052522655,0.058558302,0.17669295,0.127927514,0.081154723,0.625372829,0.123191873,0.117163024,0.129558322,0.775863022,0.083048506,0.041526683,0.058236968
0.221207952,0.158497394,0.645173129,0.123258466,0.14111525,0.127941437,0.144375269,0.085539871,0.652585331,0.05708296,0.083025583,0.170520723,0.127927514,0.081154723,0.577631687,0.178926147,0.16733464,0.181825992,0.683978743,0.098450127,0.090380113,0.1046653
0.221207952,0.158497394,0.595859434,0.151634021,0.177661098,0.163963976,0.144375269,0.085539871,0.597079375,0.087262102,0.096718088,0.166338165,0.127927514,0.081154723,0.543920309,0.188938746,0.18959926,0.203005784,0.542380788,0.131018627,0.148801548,0.306725902
0.221207952,0.158497394,0.524606885,0.183186997,0.19765196,0.205477424,0.144375269,0.085539871,0.480816395,0.106337999,0.117653826,0.127331836,0.127927514,0.081154723,0.462646802,0.237671439,0.189013998,0.17836551,0.372260719,0.154976757,0.176342544,0.346322048
0.221207952,0.158497394,0.305715674,0.207341869,0.222781535,0.229951343,0.144375269,0.085539871,0.181761789,0.120736353,0.120864269,0.067297798,0.127927514,0.081154723,0.235389624,0.233562806,0.186186547,0.15169506,0.135569787,0.203644273,0.187354707,0.303260765
0.221207952,0.158497394,0.050926742,0.261400829,0.256369303,0.308779035,0.144375269,0.085539871,0.01,0.185599685,0.188321998,0.154613059,0.127927514,0.081154723,0.022580066,0.215364208,0.20427282,0.157555841,0,0.224536165,0.278303717,0.287837745
0.221207952,0.158497394,0,0.32057113,0.277128811,0.306361647,0.144375269,0.085539871,0,0.233177572,0.237077353,0.173002941,0.127927514,0.081154723,0,0.228503289,0.241438038,0.175464819,0,0.289543765,0.333966876,0.268240822
0.221207952,0.158497394,0,0.341271591,0.259553285,0.277998613,0.144375269,0.085539871,0,0.244392961,0.205433487,0.112101017,0.127927514,0.081154723,0,0.211876728,0.238240553,0.161432247,0,0.327389724,0.332791904,0.209641609
0.221207952,0.158497394,0,0.376067471,0.268714762,0.285251912,0.144375269,0.085539871,0,0.254161769,0.190248704,0.103229684,0.127927514,0.081154723,0,0.196693435,0.225634163,0.156998553,0,0.307174225,0.287420533,0.173437223
0.221207952,0.158497394,0,0.440365899,0.267275292,0.130796613,0.144375269,0.085539871,0,0.234544789,0.173465881,0.102936307,0.127927514,0.081154723,0,0.185209512,0.230313599,0.170168853,0,0.244986309,0.243238321,0.119839512
0.221207952,0.158497394,0,0.474896505,0.264545361,0.138023477,0.144375269,0.085539871,0,0.212492298,0.151565311,0.104044181,0.127927514,0.081154723,0,0.170249389,0.209279835,0.161505662,0,0.218719953,0.227379527,0.092742748
0.221207952,0.158497394,0,0.493484588,0.261341315,0.133153314,0.144375269,0.085539871,0,0.198576827,0.150076769,0.173583337,0.127927514,0.081154723,0,0.181292827,0.1970088,0.147450132,0,0.174374577,0.192487429,0.078370086
0.221207952,0.158497394,0,0.505878735,0.257596861,0.084138412,0.144375269,0.085539871,0,0.179075242,0.142758447,0.120131325,0.127927514,0.081154723,0,0.19241225,0.195390035,0.125225195,0,0.106471001,0.164167298,0.063676304
0.221207952,0.158497394,0,0.520743938,0.270782047,0.062503489,0.144375269,0.085539871,0,0.157046889,0.088796559,0.054071494,0.127927514,0.081154723,0,0.19068207,0.191723288,0.110399428,0,0.087165344,0.153661892,0.055888803
0.221207952,0.158497394,0,0.528535724,0.285066586,0.069685102,0.144375269,0.085539871,0,0.126950951,0.06670592,0.065408674,0.127927514,0.081154723,0,0.184002348,0.187523685,0.105915681,0,0.092380632,0.147147957,0.058558286
0.221207952,0.158497394,0,0.529893736,0.288517326,0.067129374,0.144375269,0.085539871,0.017471023,0.096947105,0.055606977,0.046655251,0.127927514,0.081154723,0,0.178779054,0.178839331,0.108388716,0,0.090677357,0.142290374,0.060692741
0.221207952,0.158497394,0.050338036,0.519370279,0.285882693,0.064156979,0.144375269,0.085539871,0.245759923,0.0846479,0.051381548,0.041799303,0.127927514,0.081154723,0.103535048,0.177838685,0.176475877,0.103779196,0.036855798,0.084806328,0.130747529,0.059193006
0.221207952,0.158497394,0.253350096,0.350666575,0.184918387,0.040499216,0.144375269,0.085539871,0.544688145,0.019607956,0.015563244,0.014462632,0.127927514,0.081154723,0.387900647,0.114249584,0.105349276,0.06649166,0.172156539,0.0718591,0.078799477,0.034920771
0.221207952,0.158497394,0.456272821,0.125428461,0.066351317,0.029096947,0.144375269,0.085539871,0.648595809,0.01056051,0.01,0,0.127927514,0.081154723,0.557617741,0.022322235,0.018161835,0,0.364806602,0.024869302,0.013966576,0
0.221207952,0.158497394,0.60272082,0.139367539,0.075505928,0.055096364,0.144375269,0.085539871,0.712742073,0.010028278,0.01,0.01,0.127927514,0.081154723,0.669626081,0.018157164,0.012982252,0.01,0.548114844,0.017219698,0.01,0
0.221207952,0.158497394,0.686368055,0.157404501,0.087262913,0.070225216,0.144375269,0.085539871,0.736399995,0.011429538,0.010669399,0.019023514,0.127927514,0.081154723,0.734631454,0.012302513,0.01,0.01,0.656254069,0.01267426,0.01,0
0.221207952,0.158497394,0.704814963,0.159002108,0.096139106,0.084847926,0.144375269,0.085539871,0.742150159,0.018984382,0.019595741,0.033911581,0.127927514,0.081154723,0.763802546,0.01439133,0.01,0.012661847,0.672687814,0.015536947,0.011371463,0
0.221207952,0.158497394,0.698205735,0.177984721,0.11841085,0.099568937,0.144375269,0.085539871,0.723160547,0.034143664,0.046186041,0.066748153,0.127927514,0.081154723,0.745437403,0.022072145,0.01539323,0.024944948,0.623231528,0.026006687,0.027945238,0.015164263
0.221207952,0.158497394,0.676109914,0.224240342,0.157583814,0.145832864,0.144375269,0.085539871,0.66901062,0.055207853,0.080708964,0.126237469,0.127927514,0.081154723,0.721357767,0.039777348,0.02939352,0.054699083,0.569301068,0.069683797,0.087850619,0.051276881
0.221207952,0.158497394,0.64868975,0.286776305,0.211108295,0.207926797,0.144375269,0.085539871,0.571650368,0.106802797,0.141097077,0.209836566,0.127927514,0.081154723,0.686544695,0.072713123,0.053062899,0.084370339,0.533204509,0.084302626,0.125906326,0.156268478
0.221207952,0.158497394,0.576077538,0.36017336,0.271458852,0.221083752,0.144375269,0.085539871,0.454647666,0.184801034,0.165065962,0.267337288,0.127927514,0.081154723,0.64173427,0.118524734,0.095530187,0.127485954,0.465629066,0.073447364,0.162924657,0.305390142
0.221207952,0.158497394,0.496702599,0.422710391,0.286875218,0.289481497,0.144375269,0.085539871,0.359988903,0.243686871,0.208069831,0.222483615,0.127927514,0.081154723,0.583554647,0.180765234,0.169663663,0.179960598,0.398058187,0.082579074,0.121446656,0.336657529
0.221207952,0.158497394,0.387472092,0.45864613,0.298904548,0.307481593,0.144375269,0.085539871,0.244734891,0.299052424,0.241789761,0.229246538,0.127927514,0.081154723,0.452860042,0.234705897,0.239083896,0.20133078,0.287280037,0.102775265,0.092565652,0.176534947
0.221207952,0.158497394,0.220685024,0.466539363,0.311988214,0.298304608,0.144375269,0.085539871,0.084869713,0.309941779,0.268801653,0.25304294,0.127927514,0.081154723,0.209245326,0.258868798,0.265008812,0.28082746,0.099869197,0.150914511,0.122662073,0.246631293
0.221207952,0.158497394,0.036995033,0.461869288,0.315599133,0.26546293,0.144375269,0.085539871,0,0.373704291,0.352448756,0.255803353,0.127927514,0.081154723,0.019298593,0.335017083,0.324488087,0.337439729,0,0.244085267,0.222929494,0.30328544
0.221207952,0.158497394,0,0.568474598,0.391588586,0.212594441,0.144375269,0.085539871,0,0.441870931,0.399393728,0.248318936,0.127927514,0.081154723,0,0.416853218,0.3711829,0.403045643,0,0.302829804,0.32425686,0.266552074
0.221207952,0.158497394,0,0.599680202,0.424201798,0.203833647,0.144375269,0.085539871,0,0.431217572,0.369222098,0.338910151,0.127927514,0.081154723,0,0.454904508,0.355794796,0.418448318,0,0.345863969,0.3365041,0.171583716
0.221207952,0.158497394,0,0.594825744,0.429656286,0.176070888,0.144375269,0.085539871,0,0.371592576,0.348417662,0.371290229,0.127927514,0.081154723,0,0.428061251,0.354567824,0.431523698,0,0.357261533,0.288142903,0.130372417
0.221207952,0.158497394,0,0.601345263,0.428657876,0.166873641,0.144375269,0.085539871,0,0.315411746,0.326461306,0.226617948,0.127927514,0.081154723,0,0.396465729,0.353963825,0.403789262,0,0.341352763,0.252845807,0.098224592
0.221207952,0.158497394,0,0.590067404,0.421985911,0.17752357,0.144375269,0.085539871,0,0.282471924,0.261067234,0.193454456,0.127927514,0.081154723,0,0.366142083,0.339419681,0.362231013,0,0.31412503,0.219782422,0.077618937
0.221207952,0.158497394,0,0.583039811,0.411938787,0.187978254,0.144375269,0.085539871,0,0.284893374,0.21431761,0.142952319,0.127927514,0.081154723,0,0.360876482,0.343428701,0.348069084,0,0.311028193,0.185985537,0.063336356
0.221207952,0.158497394,0,0.581374455,0.422611478,0.170511749,0.144375269,0.085539871,0,0.275328132,0.204710594,0.1539454,0.127927514,0.081154723,0,0.372079484,0.356625353,0.33039605,0,0.316643314,0.185416935,0.06416776
0.221207952,0.158497394,0,0.569235601,0.421044985,0.161141298,0.144375269,0.085539871,0,0.251288827,0.194193086,0.089231264,0.127927514,0.081154723,0,0.378865225,0.36981803,0.314629159,0,0.342198439,0.171140515,0.063122951
0.221207952,0.158497394,0,0.566440627,0.415914396,0.150231648,0.144375269,0.085539871,0,0.206064954,0.153934055,0.073940542,0.127927514,0.081154723,0,0.379009567,0.359905573,0.300134879,0,0.292160422,0.153254187,0.064104311
0.221207952,0.158497394,0,0.554363897,0.409541036,0.145442753,0.144375269,0.085539871,0.010727324,0.182250246,0.132624903,0.048766311,0.127927514,0.081154723,0,0.362712329,0.358577239,0.276605072,0,0.220173021,0.143124759,0.06790936
0.221207952,0.158497394,0.062282757,0.535603005,0.405666027,0.141162965,0.144375269,0.085539871,0.145740849,0.18421942,0.11178451,0.056698282,0.127927514,0.081154723,0.075887057,0.344576341,0.336282854,0.267610348,0.148871355,0.176400699,0.119838851,0.061149994
0.221207952,0.158497394,0.29121013,0.38704194,0.276993085,0.108887251,0.144375269,0.085539871,0.318356992,0.096533774,0.077722153,0.045870114,0.127927514,0.081154723,0.345857917,0.193403998,0.184128287,0.159258605,0.515387731,0.063038654,0.056087296,0.03567077
0.221207952,0.158497394,0.452737575,0.161419496,0.11077834,0.069017036,0.144375269,0.085539871,0.39146721,0.046128072,0.062728396,0.033876276,0.127927514,0.081154723,0.537395101,0.057257923,0.047236694,0.041444375,0.748670674,0.01,0.01,0.01
0.221207952,0.158497394,0.551495613,0.146046048,0.110256209,0.0743004,0.144375269,0.085539871,0.450340921,0.043341452,0.076808195,0.051211233,0.127927514,0.081154723,0.624719655,0.061435811,0.047870776,0.046391353,0.81692195,0.01,0.013057567,0.01
0.221207952,0.158497394,0.60444389,0.156928684,0.112243323,0.0855984,0.144375269,0.085539871,0.515980915,0.048846262,0.101528959,0.053319624,0.127927514,0.081154723,0.693100562,0.063572223,0.047887656,0.052333131,0.835730589,0.017208553,0.011541929,0.01
0.221207952,0.158497394,0.602702399,0.158921261,0.111526589,0.098032812,0.144375269,0.085539871,0.532638748,0.078238003,0.130777121,0.067033365,0.127927514,0.081154723,0.699359783,0.066552414,0.051484754,0.065346825,0.790946798,0.021510018,0.011303714,0
0.221207952,0.158497394,0.586328429,0.17148003,0.1247438,0.115230841,0.144375269,0.085539871,0.535458087,0.131397115,0.192570979,0.098520942,0.127927514,0.081154723,0.680428593,0.086963087,0.066204005,0.089667879,0.73939659,0.046965569,0.027907874,0.01
0.221207952,0.158497394,0.591893877,0.196174295,0.150946036,0.145315229,0.144375269,0.085539871,0.526940483,0.201476906,0.220519969,0.143503639,0.127927514,0.081154723,0.67562883,0.12299348,0.094908659,0.125118468,0.612281,0.089377294,0.08811815,0.059096868
0.221207952,0.158497394,0.581277222,0.218984863,0.185409168,0.182178884,0.144375269,0.085539871,0.487521814,0.250925032,0.195209487,0.143228962,0.127927514,0.081154723,0.667684133,0.175474538,0.136330341,0.175464079,0.454685551,0.148440236,0.182638758,0.127016531
0.221207952,0.158497394,0.544118565,0.242260387,0.200909384,0.209081118,0.144375269,0.085539871,0.434288449,0.275234094,0.163819323,0.096429946,0.127927514,0.081154723,0.639893427,0.230490979,0.185420592,0.198590007,0.329257553,0.242818857,0.260041575,0.220222539
0.221207952,0.158497394,0.478559834,0.259839931,0.201549422,0.190411932,0.144375269,0.085539871,0.332354091,0.262814047,0.114370374,0.081591697,0.127927514,0.081154723,0.580175513,0.281417483,0.228003658,0.20647702,0.238728273,0.264969408,0.336343827,0.284140899
0.221207952,0.158497394,0.403309841,0.275263636,0.198978864,0.15708072,0.144375269,0.085539871,0.216576815,0.221965899,0.089231561,0.06731318,0.127927514,0.081154723,0.488975094,0.301882482,0.283782908,0.232995645,0.191383228,0.364889959,0.296233865,0.316493763
0.221207952,0.158497394,0.256689216,0.252447291,0.197539264,0.139698324,0.144375269,0.085539871,0.08258462,0.184088098,0.08959284,0.05315615,0.127927514,0.081154723,0.25546426,0.349476311,0.29588204,0.23678405,0.075602895,0.393254406,0.289451171,0.34606279
0.221207952,0.158497394,0.045884058,0.241310751,0.184679079,0.122708561,0.144375269,0.085539871,0,0.212314502,0.12292272,0.075463309,0.127927514,0.081154723,0.025893837,0.374968192,0.306512821,0.248371735,0,0.324749104,0.256832533,0.238865034
0.221207952,0.158497394,0,0.272928529,0.217716976,0.106755503,0.144375269,0.085539871,0,0.272370344,0.182231609,0.095183876,0.127927514,0.081154723,0,0.397010719,0.352326909,0.306700793,0,0.274584997,0.227300659,0.131304837
0.221207952,0.158497394,0,0.251675023,0.218543847,0.074979724,0.144375269,0.085539871,0,0.299315607,0.195524092,0.077805725,0.127927514,0.081154723,0,0.38582176,0.368025838,0.321089095,0,0.226548069,0.224557363,0.128676328
0.221207952,0.158497394,0,0.215057771,0.194616795,0.045233105,0.144375269,0.085539871,0,0.278266309,0.172241487,0.052659593,0.127927514,0.081154723,0,0.3745947,0.377909076,0.314330404,0,0.193758489,0.205341618,0.12972149
0.221207952,0.158497394,0,0.1779952,0.159613245,0.024064792,0.144375269,0.085539871,0,0.255812093,0.160807183,0.029373199,0.127927514,0.081154723,0,0.370359345,0.394731781,0.303895365,0,0.243330788,0.226285469,0.138509427
0.221207952,0.158497394,0,0.143428916,0.128655626,0.013733162,0.144375269,0.085539871,0,0.234479578,0.137069955,0.021618716,0.127927514,0.081154723,0,0.363010407,0.385558424,0.285120457,0,0.226188905,0.214813917,0.12450346
0.221207952,0.158497394,0,0.11615665,0.10699561,0.01,0.144375269,0.085539871,0,0.209807132,0.118011823,0.01,0.127927514,0.081154723,0,0.344670215,0.378182054,0.278155482,0,0.257254268,0.227909498,0.082282496
0.221207952,0.158497394,0,0.106843624,0.098359062,0,0.144375269,0.085539871,0,0.185942002,0.091721136,0.01,0.127927514,0.081154723,0,0.318124444,0.355392104,0.256429321,0,0.270426636,0.218951691,0.073661624
0.221207952,0.158497394,0,0.105763843,0.104326531,0,0.144375269,0.085539871,0,0.145747666,0.062612607,0,0.127927514,0.081154723,0,0.29232416,0.337172857,0.250655737,0,0.291179071,0.22296532,0.085595359
0.221207952,0.158497394,0,0.102805419,0.114072357,0,0.144375269,0.085539871,0,0.099260973,0.035755907,0,0.127927514,0.081154723,0,0.270021357,0.327296252,0.236542575,0,0.268650971,0.219514734,0.082536499
0.221207952,0.158497394,0,0.106405205,0.121114779,0,0.144375269,0.085539871,0.013335413,0.06139662,0.023777604,0,0.127927514,0.081154723,0,0.277441393,0.319682485,0.21690912,0,0.25549183,0.205352841,0.084148202
0.221207952,0.158497394,0.080672269,0.107815481,0.126890077,0,0.144375269,0.085539871,0.172159661,0.043431186,0.018809839,0,0.127927514,0.081154723,0.107007741,0.293061671,0.314231307,0.201514623,0.141332481,0.231555024,0.186282224,0.08186219
0.221207952,0.158497394,0.309289016,0.08810675,0.082283948,0,0.144375269,0.085539871,0.362454327,0.010603704,0,0,0.127927514,0.081154723,0.408606949,0.170979175,0.168947568,0.119264787,0.475703599,0.094224564,0.082844737,0.038518599
0.221207952,0.158497394,0.458858448,0.03549996,0.016542679,0,0.144375269,0.085539871,0.462818581,0.01,0,0,0.127927514,0.081154723,0.538625774,0.086100395,0.061633313,0.024753487,0.627438955,0.039086027,0.028816108,0.013517781
0.221207952,0.158497394,0.590425043,0.024477502,0.014515174,0,0.144375269,0.085539871,0.511394902,0.010907332,0,0,0.127927514,0.081154723,0.621983758,0.071523028,0.047972464,0.015539021,0.6620127,0.048333793,0.045754414,0.018197179
0.221207952,0.158497394,0.645450884,0.024743677,0.014598399,0,0.144375269,0.085539871,0.517875645,0.019965645,0.01,0.01,0.127927514,0.081154723,0.667525728,0.063650021,0.038724825,0.016558239,0.686117803,0.069639156,0.054949393,0.016900484
0.221207952,0.158497394,0.638552066,0.032593868,0.021928211,0.01,0.144375269,0.085539871,0.513936042,0.04212848,0.018847239,0.012320564,0.127927514,0.081154723,0.676549454,0.067066018,0.039673478,0.025093992,0.664911557,0.112643865,0.067955838,0.02715455
0.221207952,0.158497394,0.657024512,0.042007173,0.040585999,0.030015095,0.144375269,0.085539871,0.520031191,0.08355382,0.03919816,0.029468642,0.127927514,0.081154723,0.688952952,0.080360395,0.048540481,0.046709056,0.641123253,0.106838803,0.099901843,0.06657824
0.221207952,0.158497394,0.680738652,0.07758229,0.063782931,0.046371657,0.144375269,0.085539871,0.519724988,0.141123137,0.055323249,0.044467303,0.127927514,0.081154723,0.680638403,0.104678077,0.071520026,0.066710483,0.628523628,0.120046207,0.168316403,0.177754362
0.221207952,0.158497394,0.663407063,0.105485086,0.078161274,0.053260857,0.144375269,0.085539871,0.519874555,0.184608159,0.064784106,0.046597557,0.127927514,0.081154723,0.608408075,0.152601168,0.118836204,0.114222575,0.607369681,0.205933949,0.259340351,0.332850517
0.221207952,0.158497394,0.630682485,0.105729483,0.099092749,0.049139141,0.144375269,0.085539871,0.498058545,0.230261304,0.078580594,0.045660616,0.127927514,0.081154723,0.497705229,0.211865614,0.166477425,0.13997959,0.584171623,0.355454735,0.349561493,0.376976854
0.221207952,0.158497394,0.588802561,0.105230206,0.109078639,0.074557004,0.144375269,0.085539871,0.453007187,0.252522465,0.072008958,0.030537255,0.127927514,0.081154723,0.380815156,0.267531053,0.18775361,0.186091243,0.510788317,0.404835472,0.399717441,0.285181016
0.221207952,0.158497394,0.506475725,0.1042716,0.112784163,0.073801633,0.144375269,0.085539871,0.337699242,0.253293838,0.091516957,0.0818983,0.127927514,0.081154723,0.262565484,0.300598065,0.234508641,0.176522341,0.384993036,0.456063408,0.373158073,0.204982981
0.221207952,0.158497394,0.313513909,0.091762683,0.098711697,0.110102618,0.144375269,0.085539871,0.123069512,0.244210612,0.127270318,0.045162751,0.127927514,0.081154723,0.133830154,0.311359096,0.243084788,0.157536092,0.136619919,0.41894119,0.336693304,0.164531704
0.221207952,0.158497394,0.050996107,0.09597286,0.103092807,0.09025473,0.144375269,0.085539871,0,0.240178194,0.181940635,0.033959821,0.127927514,0.081154723,0.012799723,0.285552452,0.233794207,0.163240894,0,0.381249612,0.330128843,0.180962586
0.221207952,0.158497394,0,0.128955784,0.138820143,0.110033734,0.144375269,0.085539871,0,0.251759813,0.167586134,0.054489862,0.127927514,0.081154723,0,0.30303408,0.258638184,0.169461709,0,0.386650317,0.340231671,0.164860527
0.221207952,0.158497394,0,0.166138881,0.136124865,0.107542467,0.144375269,0.085539871,0,0.231299554,0.166296686,0.036376796,0.127927514,0.081154723,0,0.268098858,0.226518349,0.173324107,0,0.383355138,0.331141868,0.165956019
0.221207952,0.158497394,0,0.182832148,0.113999305,0.079597209,0.144375269,0.085539871,0,0.209767574,0.152094498,0.076419057,0.127927514,0.081154723,0,0.248320607,0.204409632,0.158549241,0,0.39335079,0.339828793,0.186644873
0.221207952,0.158497394,0,0.195220629,0.083048486,0.056751861,0.144375269,0.085539871,0,0.175084023,0.119407223,0.076487279,0.127927514,0.081154723,0,0.227249217,0.203855641,0.157171076,0,0.428844133,0.362356444,0.199663111
0.221207952,0.158497394,0,0.202927804,0.069557604,0.037340334,0.144375269,0.085539871,0,0.161921989,0.101552698,0.082221037,0.127927514,0.081154723,0,0.209215465,0.201217665,0.141962436,0,0.423707259,0.356837348,0.167116596
0.365986428,0.225177911,0,0.3941591,0.1436279,0.031937491,0.155687267,0.096076009,0,0.445183209,0.170577683,0.080887466,0.137927049,0.086767972,0,0.348717523,0.258137049,0.133742449,0,0.142125469,0.141708208,0.195946662
0.365986428,0.225177911,0,0.42368509,0.149728641,0.031297404,0.155687267,0.096076009,0,0.432443328,0.145125634,0.064190935,0.137927049,0.086767972,0,0.382444852,0.270709498,0.139434695,0,0.138082982,0.155295712,0.204829501
0.365986428,0.225177911,0,0.447343927,0.164787323,0.031799144,0.155687267,0.096076009,0,0.40427828,0.122807824,0.054722563,0.137927049,0.086767972,0,0.40565034,0.276890918,0.132497473,0,0.17338783,0.18115934,0.202882274
0.365986428,0.225177911,0,0.460923555,0.183494716,0.031581164,0.155687267,0.096076009,0,0.364757661,0.104223733,0.053508702,0.137927049,0.086767972,0,0.410688897,0.274765877,0.125261392,0,0.189290479,0.194139772,0.198038352
0.365986428,0.225177911,0,0.458118117,0.19480631,0.029964381,0.155687267,0.096076009,0,0.320963071,0.098061368,0.048898423,0.137927049,0.086767972,0,0.406091656,0.265604266,0.122811002,0,0.216319256,0.206839802,0.192119828
0.365986428,0.225177911,0.059745974,0.447689907,0.20502557,0.028487267,0.155687267,0.096076009,0.123720021,0.277506172,0.090229259,0.047710075,0.137927049,0.086767972,0.058468249,0.39377542,0.25502702,0.12481002,0.144048679,0.229588783,0.207632781,0.192269954
0.365986428,0.225177911,0.350507412,0.342669546,0.148917072,0.023742898,0.155687267,0.096076009,0.382958323,0.113830731,0.046836125,0.032744199,0.137927049,0.086767972,0.323779433,0.22697544,0.150756251,0.101479453,0.541092847,0.127448727,0.095410673,0.087807653
0.365986428,0.225177911,0.604634825,0.103067716,0.035019585,0.013987904,0.155687267,0.096076009,0.565554974,0.055147265,0.016837294,0.016722022,0.137927049,0.086767972,0.559281759,0.074155585,0.045766967,0.03651075,0.734432761,0.050595717,0.038968182,0.04072283
0.365986428,0.225177911,0.728073972,0.097967218,0.045882126,0.036049847,0.155687267,0.096076009,0.672429918,0.057128445,0.021817472,0.033125923,0.137927049,0.086767972,0.687580397,0.063427806,0.041521819,0.039402907,0.809652244,0.047625562,0.032087843,0.035845154
0.365986428,0.225177911,0.730025145,0.132942518,0.069957975,0.062343048,0.155687267,0.096076009,0.723331575,0.060085659,0.028305505,0.056846389,0.137927049,0.086767972,0.736899653,0.062314755,0.039697677,0.036564233,0.843591915,0.039576051,0.025869252,0.039469866
0.365986428,0.225177911,0.694456544,0.13446283,0.075809301,0.088455006,0.155687267,0.096076009,0.731921218,0.069955833,0.035479771,0.078688207,0.137927049,0.086767972,0.742468345,0.055817444,0.031319371,0.022990978,0.840898067,0.045248089,0.026752806,0.041924118
0.365986428,0.225177911,0.695887685,0.130663692,0.083497983,0.105013949,0.155687267,0.096076009,0.717540873,0.073730528,0.047767629,0.126100852,0.137927049,0.086767972,0.724094783,0.046968781,0.027220381,0.023618929,0.83346928,0.062954388,0.045975077,0.076315399
0.365986428,0.225177911,0.698434652,0.138795003,0.104858394,0.120475497,0.155687267,0.096076009,0.702890586,0.084450201,0.075319918,0.221859729,0.137927049,0.086767972,0.70365121,0.055630521,0.039938849,0.061379508,0.824901471,0.08339595,0.068817189,0.137255563
0.365986428,0.225177911,0.691880719,0.153805578,0.122463444,0.147554764,0.155687267,0.096076009,0.64296399,0.091284595,0.108197857,0.213159121,0.137927049,0.086767972,0.673838438,0.085681054,0.063491244,0.079260524,0.780981217,0.081350748,0.116118605,0.207485567
0.365986428,0.225177911,0.685389356,0.164602354,0.134129474,0.228876792,0.155687267,0.096076009,0.575508699,0.091944492,0.163211798,0.182360103,0.137927049,0.086767972,0.608043674,0.099886446,0.100740453,0.095860061,0.721418729,0.094455533,0.157978451,0.299180955
0.365986428,0.225177911,0.651504352,0.164090199,0.135529806,0.165236166,0.155687267,0.096076009,0.485907393,0.104054795,0.26275098,0.186690055,0.137927049,0.086767972,0.522970565,0.146119242,0.138658753,0.117435565,0.646137042,0.174921802,0.210578198,0.205548357
0.365986428,0.225177911,0.55219133,0.149870425,0.106856894,0.172172997,0.155687267,0.096076009,0.318631315,0.134678328,0.271487315,0.191735322,0.137927049,0.086767972,0.361504608,0.187438914,0.142237469,0.112919078,0.479744959,0.225383992,0.196354509,0.19665954
0.365986428,0.225177911,0.301525771,0.14150051,0.088796675,0.098497458,0.155687267,0.096076009,0.087810378,0.153678247,0.197562162,0.1864262,0.137927049,0.086767972,0.136429443,0.233373333,0.153292339,0.110887136,0.136082939,0.202971398,0.176994857,0.104401459
0.365986428,0.225177911,0.039340804,0.145337874,0.103000798,0.148252347,0.155687267,0.096076009,0,0.233390644,0.296061854,0.265625673,0.137927049,0.086767972,0.01,0.263199885,0.164256588,0.096605016,0,0.221228196,0.192170853,0.085344273
0.365986428,0.225177911,0,0.180339724,0.110876644,0.13366405,0.155687267,0.096076009,0,0.317796436,0.35902157,0.234262214,0.137927049,0.086767972,0,0.211608925,0.151360589,0.072268842,0,0.213876555,0.181832123,0.065479251
