load_1,load_2,load_3,load_4
0.514164616,0.462574158,0.477570776,0.458820426
0.52764542,0.497373853,0.499514098,0.493917812
0.555122087,0.539329479,0.525516422,0.53928292
0.601812434,0.583127204,0.565230711,0.597301702
0.649718566,0.635445771,0.612732492,0.655290066
0.719292346,0.68663287,0.672561149,0.71475746
0.791228004,0.741780366,0.737272467,0.766406845
0.853786639,0.789423505,0.798277997,0.816262434
0.906320992,0.831664526,0.856721711,0.858437937
0.949367015,0.868271417,0.903385737,0.886494217
0.971817592,0.891520573,0.935031148,0.907588989
0.977780439,0.898280045,0.960216952,0.915083807
0.984015094,0.887527545,0.966613063,0.906225781
0.981997998,0.861628713,0.953675319,0.87339357
0.960081876,0.821018024,0.927144892,0.829147886
0.918459348,0.790614456,0.885178011,0.78588304
0.900069196,0.740452114,0.859254429,0.736125493
0.854084197,0.669056634,0.798192799,0.659186855
0.78378605,0.601734948,0.724880477,0.585977358
0.710018494,0.553597031,0.654243785,0.52847321
0.656300236,0.519909843,0.602923957,0.486238346
0.622148484,0.497739248,0.565728568,0.459595345
0.589317501,0.487191576,0.543789865,0.444677618
0.578338962,0.494743899,0.530220579,0.448834789
0.574353454,0.513628458,0.536748563,0.4688534
0.58879816,0.548296905,0.553694405,0.503484716
0.603378386,0.600198472,0.57693518,0.550549996
0.663783875,0.66451179,0.620156703,0.612100919
0.722387528,0.740104975,0.680477535,0.680986872
0.788640369,0.814780777,0.751497126,0.745100464
0.862143941,0.876433041,0.821285328,0.804442045
0.916855541,0.925812418,0.8824023,0.850963844
0.965794121,0.955643981,0.934306397,0.890270548
0.985295751,0.974707923,0.967552937,0.919146143
0.995305417,0.98728309,0.988340283,0.936847344
0.998410733,0.99259016,0.999973429,0.939677199
1,0.984527319,1,0.922546033
0.98561502,0.957210892,0.982196939,0.884702693
0.953478422,0.921406628,0.95167792,0.841894661
0.921162579,0.893229129,0.914917811,0.802908761
0.894542116,0.842248911,0.891205844,0.759330184
0.860141999,0.771478623,0.838115163,0.688520102
0.800583744,0.698558274,0.770555479,0.623191836
0.732557554,0.638826529,0.706105419,0.566137036
0.676747322,0.594812547,0.654118969,0.524543515
0.63624723,0.560309999,0.611067149,0.492030605
0.605099883,0.536474217,0.580923789,0.473454983
0.583348499,0.527073152,0.556731313,0.466244489
0.569141552,0.518429072,0.544236308,0.466905721
0.572695505,0.530455847,0.537287113,0.480003503
0.584545526,0.57760515,0.545732408,0.526026947
0.633515246,0.645158609,0.595476837,0.599225948
0.699595172,0.718420309,0.66553104,0.673331096
0.773911474,0.78910205,0.743911788,0.742378212
0.846835435,0.850010267,0.822481037,0.801668637
0.902096576,0.897416668,0.884848418,0.848356044
0.944372372,0.928210739,0.930167027,0.883787334
0.96290961,0.949114807,0.963158953,0.909400064
0.978105089,0.962888866,0.984256085,0.927959744
0.986953529,0.965725307,0.990686448,0.930740808
0.989851407,0.953327794,0.994356039,0.918209002
